,day,data_temperature_mean,data_temperature_std,data_humidity_mean,data_humidity_std,data_pm2_5_mean,data_pm2_5_std,data_pm2_5_min,data_pm2_5_max,data_voc_mean,data_voc_std,data_voc_min,data_voc_max,data_co2_mean,data_co2_std,data_co2_min,Target
212,0,30.35333333,0.075806772,62.25166667,0.559371671,1403.666667,879.6405326,476,2752,2.456166667,0.320369422,2.145,2.806,542.3333333,22.40238083,517,Curry
213,0,30.39166667,0.083046172,62.09833333,0.859032401,1137,935.1260878,313,2752,2.3575,0.352679316,2.019,2.806,534.1666667,23.57470396,511,Curry
214,0,30.425,0.078930349,61.765,1.017482187,715.8333333,553.450058,225,1738,2.226333333,0.293978004,2.019,2.806,519.6666667,25.29558591,481,Curry
215,0,30.45666667,0.052408651,61.365,1.109986486,453.6666667,274.8597218,165,871,2.086166667,0.096453961,1.965,2.187,507.1666667,19.93405796,481,Curry
216,0,30.47166667,0.031251667,61.08333333,1.142745233,333.3333333,204.7014086,149,672,2.063666667,0.083041355,1.965,2.182,502,20.87103256,481,Curry
217,0,30.47833333,0.020412415,61.00166667,0.9830039,246.1666667,129.0029715,149,476,2.110833333,0.171612839,1.965,2.428,502.8333333,21.90357657,481,Curry
218,0,30.48333333,0.018618987,61.13333333,1.167761391,192,66.08782036,149,313,2.189166667,0.282217942,1.965,2.652,504.8333333,24.99133183,481,Curry
219,0,30.48666667,0.023380904,61.33,1.151138567,161.5,33.04391018,130,225,2.252333333,0.278908348,1.965,2.652,510.6666667,30.25006887,481,Curry
220,0,30.49666667,0.038297084,61.67333333,1.182331031,144.8333333,14.78400036,125,165,2.312166667,0.256443691,1.965,2.652,520.1666667,27.93146374,484,Curry
221,0,30.50833333,0.045789373,62.05166667,0.939476805,136.3333333,15.51343504,114,151,2.354333333,0.20321975,2.052,2.652,529,21.94538676,486,Curry
222,0,30.525,0.042778499,62.575,0.536758791,130.1666667,16.7739878,112,151,2.366833333,0.182114707,2.127,2.652,537.5,6.156297589,527,Curry
223,0,30.54833333,0.038166303,62.64,0.55357023,123.6666667,15.52632174,110,151,2.313833333,0.20552218,2.11,2.652,537.1666667,6.853223086,525,Curry
224,0,30.57,0.035213634,62.345,0.878606852,115.6666667,10.01332446,103,130,2.140333333,0.286426721,1.611,2.398,525.3333333,28.40187787,469,Curry
225,0,30.58666667,0.030110906,62.21333333,1.033027912,111.3333333,7.991662322,103,125,2.009166667,0.322730486,1.611,2.378,511.1666667,36.16858674,461,Curry
226,0,30.59666667,0.029439203,61.935,1.122635293,107.8333333,4.750438576,103,114,1.881333333,0.2984042,1.611,2.218,509,34.5947973,461,Curry
227,1,29.12666667,0.056095157,60.29333333,0.480111098,81.5,1.378404875,80,83,2.244,1.822160695,0.35,4.657,517.1666667,163.2843124,363,No Activity
228,1,29.15333333,0.056095157,60.45333333,0.418887415,81.83333333,1.169045194,80,83,3.026166667,1.85352663,0.35,5.043,584.8333333,170.580675,367,No Activity
229,1,29.18,0.037947332,60.61333333,0.242871708,82.5,2.073644135,80,86,3.808333333,1.443110899,1.395,5.043,651.8333333,144.9281431,389,No Activity
230,1,29.22666667,0.088242091,60.8,0.381575681,83.66666667,2.338090389,81,87,5.078833333,2.09972726,2.903,9.018,759,149.3706799,589,No Activity
231,1,29.27166667,0.112856841,60.94333333,0.41122581,84.66666667,3.141125064,81,89,6.187833333,2.448865567,3.809,9.557,845.8333333,179.2310427,684,No Activity
232,1,29.325,0.1344247,60.94,0.410755402,85.5,3.271085447,81,89,7.219666667,2.548348459,4.657,10,915,184.2921594,711,No Activity
233,1,29.38666667,0.139379578,61.08333333,0.331159579,86.66666667,2.503331114,82,89,8.110166667,2.403141728,5.043,10,982.8333333,168.4059579,769,No Activity
234,1,29.44666667,0.13048627,61.09333333,0.318287082,87.66666667,1.032795559,86,89,8.936333333,1.946489216,5.043,10,1043,138.5756111,769,No Activity
235,1,29.52333333,0.102891529,61.28,0.372343927,88.16666667,0.752772653,87,89,9.7625,0.405496116,9.018,10,1131.833333,90.19183259,1032,No Activity
236,1,29.57833333,0.111609438,61.275,0.369634955,88.16666667,0.752772653,87,89,9.926166667,0.180853993,9.557,10,1195.166667,130.4858868,1099,Boil
237,1,29.64166667,0.118222953,61.23666667,0.369738646,87.66666667,1.032795559,86,89,10,0,10,10,1238.666667,139.6018147,1099,Boil
238,1,29.705,0.128491245,61.33,0.36260171,86.83333333,2.136976057,83,89,10,0,10,10,1292,136.6674797,1118,Boil
239,1,29.76,0.119163753,61.375,0.370337684,85.66666667,3.076794869,81,89,10,0,10,10,1379.333333,167.2431364,1130,Boil
240,1,29.85166667,0.158166579,61.79333333,0.761410971,85.33333333,2.875181154,81,89,10,0,10,10,1473.833333,158.1232642,1302,Boil
241,1,29.935,0.179861057,62.275,1.419207525,85.83333333,3.763863264,81,92,10,0,10,10,1543,158.6908945,1371,Boil
242,1,30.015,0.177172233,62.84,1.668436394,86.33333333,4.131182236,81,92,10,0,10,10,1601.5,165.2994253,1371,Boil
243,1,30.08833333,0.166062237,63.585,1.753348226,88.16666667,5.980523946,81,97,10,0,10,10,1685.833333,152.7853614,1419,Boil
244,1,30.15,0.13985707,64.26333333,1.582967677,90.5,6.284902545,81,97,10,0,10,10,1762.166667,97.05754307,1642,Boil
245,1,30.21166667,0.049159604,64.94166667,0.912697467,92.5,4.23083916,86,97,10,0,10,10,1817,107.9184878,1697,Boil
246,1,30.25166667,0.064627136,65.41166667,0.532969668,94.66666667,3.502380143,90,99,10,0,10,10,1862.666667,104.9145684,1717,Boil
247,1,30.28666667,0.074206918,65.75166667,0.642850423,96.16666667,4.020779361,90,101,10,0,10,10,1883.666667,79.4447397,1763,Boil
248,1,30.32166667,0.080104099,66.35333333,1.113528925,99,4.732863826,93,107,10,0,10,10,1897.666667,58.59237721,1843,Boil
249,1,30.35,0.079749608,66.495,1.052440022,101,6.066300355,93,109,10,0,10,10,1889.166667,65.48409476,1826,Boil
250,1,30.37333333,0.063456022,67.16166667,1.535674662,101.6666667,5.750362307,93,109,10,0,10,10,1854.333333,112.1849663,1668,Boil
251,1,30.39,0.027568098,67.78333333,1.536888632,104.1666667,4.308905507,99,109,10,0,10,10,1806.166667,114.1006865,1668,Boil
252,1,30.38,0.042895221,68.20833333,1.31482952,106.1666667,4.215052392,101,111,10,0,10,10,1751.166667,97.01013693,1641,Boil
253,1,30.365,0.053197744,68.655,1.171848966,106.8333333,3.488074923,101,111,10,0,10,10,1707,106.6808324,1578,Boil
254,1,30.34,0.057271284,68.79166667,1.188064252,106.6666667,3.502380143,101,111,10,0,10,10,1660.666667,93.23876161,1569,Boil
255,1,30.305,0.062529993,69.06,0.584739258,106.6666667,3.502380143,101,111,9.9755,0.060012499,9.853,10,1607.5,67.506296,1507,Boil
256,1,30.27,0.064187226,69.13,0.680969897,107.8333333,2.136976057,105,111,9.853333333,0.293200045,9.267,10,1566.833333,92.6011159,1424,Boil
257,1,30.23833333,0.063691967,69.245,0.775261246,109,3.633180425,105,115,9.748833333,0.338679445,9.267,10,1528.166667,82.81404873,1424,Boil
258,1,30.21333333,0.059217115,69.37666667,0.719045664,109.5,4.135214626,105,115,9.578333333,0.431680283,8.977,10,1494.5,67.39361988,1424,Boil
259,1,30.185,0.04929503,69.38333333,0.719935182,112,5.253570215,106,120,9.312,0.585165959,8.402,10,1471.333333,55.85218587,1424,Boil
260,1,30.16166667,0.03060501,69.32333333,0.747734356,113.8333333,4.622409184,108,120,8.907,0.811069171,7.57,9.853,1439.666667,41.39404144,1379,Boil
261,1,28.67333333,0.008164966,64.54,0.297052184,141.8333333,2.926886856,137,145,0.9155,0.023484037,0.886,0.939,551.5,14.06769349,531,No Activity
262,1,28.67666667,0.010327956,64.7,0.303446865,141.3333333,2.503331114,137,144,0.925,0.020503658,0.891,0.943,558.8333333,12.63988397,540,No Activity
263,1,28.68,0.010954451,64.82666667,0.286263282,140.8333333,2.639444386,137,144,0.933666667,0.012801042,0.909,0.943,567,13.81303732,550,No Activity
264,1,28.68333333,0.010327956,65.00166667,0.255923166,141.1666667,2.639444386,137,144,0.944333333,0.014665151,0.932,0.973,575.5,16.65833125,557,No Activity
265,1,28.68333333,0.010327956,65.13333333,0.29466365,141,2.529822128,137,144,0.953,0.022190088,0.932,0.988,584.1666667,18.5301556,563,No Activity
266,1,28.68333333,0.010327956,65.33166667,0.368261682,140.5,2.073644135,137,142,0.9635,0.02830371,0.932,1.002,593.6666667,20.05658662,568,No Activity
267,1,28.67833333,0.013291601,65.46833333,0.330721434,141.5,1.378404875,139,143,0.976,0.028170907,0.943,1.007,603.1666667,18.93585664,575,No Activity
268,1,28.675,0.012247449,65.53833333,0.280315299,141.8333333,1.722401424,139,144,0.983666667,0.023217809,0.943,1.007,610.1666667,13.39278413,589,No Activity
269,1,28.67166667,0.009831921,65.59166667,0.202031351,141.5,2.42899156,137,144,0.995166667,0.014497126,0.973,1.012,615.3333333,8.778762251,601,No Activity
297,1,30.39333333,0.046761808,76.02666667,0.299844404,189.5,3.563705936,185,195,10,0,10,10,1723.166667,22.5602896,1678,Boil
298,1,30.41666667,0.028047579,75.85666667,0.240721139,190.1666667,2.857738033,187,195,9.915666667,0.206573635,9.494,10,1710,32.86943869,1659,Boil
299,1,30.43333333,0.024221203,75.65333333,0.351890134,191.1666667,2.562550813,188,195,9.813666667,0.290606033,9.388,10,1694,42.99302269,1634,Boil
300,1,30.44833333,0.027141604,75.53833333,0.327866843,190.6666667,3.444802849,185,195,9.684333333,0.356337855,9.224,10,1673,49.78353141,1608,Boil
301,1,30.46,0.027568098,75.50666667,0.305984749,189.1666667,4.915960401,182,195,9.647166667,0.327272618,9.224,10,1653.5,43.64745124,1608,Boil
302,1,30.47166667,0.027141604,75.31,0.432712376,188.1666667,5.076087732,182,195,9.647166667,0.327272618,9.224,10,1637.333333,26.43986889,1608,Boil
303,1,30.48333333,0.019663842,75.11333333,0.433620418,185.1666667,5.52871293,177,193,9.647166667,0.327272618,9.224,10,1626.166667,18.90414417,1608,Boil
304,1,30.49166667,0.011690452,74.965,0.422882963,184,5.291502622,177,193,9.7315,0.344643439,9.224,10,1612.666667,19.67400993,1578,Boil
305,1,30.21333333,0.038815804,68.21333333,0.749364175,189.6666667,13.06394529,168,206,6.1375,0.547189821,5.252,6.628,1198.666667,99.08716701,1029,Curry
306,1,30.2,0.045166359,67.885,0.68576235,184.1666667,15.98019608,164,206,6.007333333,0.581219293,5.252,6.628,1166.333333,103.4923508,1029,Curry
339,1,30.885,0.069785385,74.57333333,0.329282047,255,9.486832981,246,271,9.8985,0.126462247,9.742,10,1720.5,13.59043782,1710,Curry
340,1,30.93,0.0678233,74.43666667,0.501105445,250.5,6.220932406,244,261,9.7415,0.354459448,9.058,10,1720,13.97139936,1710,Curry
341,1,30.95333333,0.053166405,73.74333333,1.38387379,246.5,10.96813567,228,261,9.478333333,0.614746343,8.421,10,1672.166667,121.8267896,1425,Curry
342,1,30.96,0.045607017,73.30166667,1.424449601,242.5,14.86943173,222,261,9.087,0.898228479,7.652,9.907,1624.333333,154.9098663,1425,Curry
343,1,30.96,0.045607017,73.08833333,1.328674778,237.5,17.80730187,217,261,8.638666667,1.06325494,7.217,9.742,1558,179.7275716,1340,Curry
344,1,30.95,0.054037024,72.63,1.279828113,231.5,17.60397682,217,261,8.1975,1.063047459,7.095,9.742,1490.333333,174.7646036,1332,Curry
345,0,27.96166667,0.020412415,71.42,0,188.6666667,6.683312552,184,202,0.4915,0.009137833,0.481,0.503,390.1666667,6.145459028,382,No Activity
346,0,27.97166667,0.027141604,71.43666667,0.040824829,194,13.92838828,184,219,0.483,0.02704071,0.43,0.503,392.8333333,5.879342367,382,No Activity
347,0,27.985,0.033316662,71.405,0.09460444,199.3333333,16.19464932,184,219,0.4695,0.039973741,0.409,0.503,395.6666667,3.01109061,391,No Activity
348,0,27.99833333,0.03250641,71.35666667,0.145693743,205.5,16.68232598,184,222,0.454666667,0.047157891,0.4,0.503,395.8333333,2.714160397,392,No Activity
349,0,28.01333333,0.025819889,71.30833333,0.167022953,212.5,14.52928078,188,226,0.435,0.047573102,0.385,0.502,394.3333333,4.885352256,386,No Activity
350,0,28.02833333,0.021369761,71.29333333,0.158829049,219.8333333,10.12752026,202,232,0.414333333,0.038764245,0.378,0.484,392,7.26636085,381,No Activity
351,0,28.04,0.021908902,71.36,0.268626134,224.8333333,6.210206653,218,232,0.396333333,0.020906139,0.376,0.43,391.8333333,7.194905605,381,No Activity
352,0,28.05,0.018973666,71.37666667,0.283243123,226,5.513619501,218,232,0.387333333,0.013995237,0.376,0.409,395.5,13.98213145,381,No Activity
353,0,28.06,0.021908902,71.45833333,0.302484159,228.3333333,4.273952113,222,232,0.379666667,0.012242004,0.363,0.4,399,17.27425831,381,No Activity
354,0,28.06666667,0.016329932,71.52333333,0.256177022,230.5,3.674234614,226,235,0.377666667,0.008733079,0.363,0.388,403.6666667,18.72609587,381,No Activity
355,0,28.07833333,0.018348479,71.655,0.212955394,230.8333333,3.250640962,226,235,0.427166667,0.12509583,0.363,0.682,413.1666667,22.12163345,381,No Activity
356,0,28.09,0.025298221,71.77,0.187082869,230.8333333,3.250640962,226,235,0.474166667,0.152829862,0.363,0.682,438.3333333,48.44240567,394,No Activity
357,0,28.10166667,0.029944393,71.81833333,0.234129594,232.3333333,5.316640543,226,241,0.524166667,0.163024436,0.363,0.682,462,56.4730024,420,No Activity
358,0,28.12,0.038987177,71.9,0.236558661,234.8333333,5.269408569,228,241,0.5635,0.147894219,0.363,0.682,481.8333333,59.981386,420,No Activity
359,0,28.14,0.049799598,71.96,0.227244362,236.5,5.753259945,228,242,0.604666667,0.110595961,0.388,0.682,508.3333333,62.2789424,420,No Activity
360,0,28.16833333,0.050365332,72.03666667,0.077114633,235,7.211102551,226,242,0.644,0.032569925,0.61,0.682,534.8333333,49.74099584,443,No Activity
361,0,28.19166667,0.050365332,71.98166667,0.198737683,234.3333333,8.115828157,224,242,0.640666667,0.028696109,0.61,0.676,562.6666667,31.43034627,532,No Activity
362,0,28.21333333,0.046332134,72.05666667,0.283101866,234.3333333,8.115828157,224,242,0.646,0.035236345,0.61,0.692,585.1666667,48.67614063,536,Boil
363,0,28.23833333,0.038686776,71.93666667,0.388827297,232.1666667,7.704976747,224,242,0.652833333,0.044875012,0.61,0.717,610.5,56.839247,540,Boil
364,0,28.25833333,0.033115958,71.85,0.400249922,230.1666667,6.400520812,224,242,0.6685,0.044171258,0.61,0.717,632.8333333,49.44255926,579,Boil
365,0,28.27833333,0.034302575,71.76833333,0.393873922,228.5,3.209361307,224,232,0.682166667,0.033955363,0.624,0.717,645.6666667,42.12679274,579,Boil
366,0,28.3,0.04472136,71.81833333,0.442195281,230.3333333,4.412104562,224,237,0.774333333,0.198127905,0.662,1.177,664.5,29.82448658,610,Boil
367,0,28.32333333,0.049665548,71.86666667,0.427862906,231.8333333,3.188521078,228,237,1.0175,0.573129218,0.692,2.121,686.8333333,30.99946236,656,Boil
368,0,28.35333333,0.057503623,71.76833333,0.314160256,232.6666667,3.829708431,228,237,1.3405,0.8379281,0.692,2.63,699.6666667,36.58232725,656,Boil
369,0,28.385,0.067156534,71.89333333,0.280974495,234.6666667,4.03319559,229,240,1.740666667,1.031559144,0.692,3.118,708.3333333,39.3225974,656,Boil
370,0,28.415,0.061562976,71.985,0.250259865,234.8333333,3.763863264,230,240,2.142666667,1.017591208,0.692,3.118,702.6666667,46.96665484,640,Boil
371,0,28.44166667,0.051153364,72.07666667,0.161699309,235.6666667,3.559026084,230,240,2.3955,0.734013283,1.177,3.118,699.1666667,51.68526547,635,Boil
372,0,28.46166667,0.039707262,72.16833333,0.34827671,236.1666667,3.970726214,230,240,2.594333333,0.441039076,2.121,3.118,695.8333333,52.87122721,635,Boil
373,0,28.48666667,0.03204164,72.14666667,0.372970061,238.1666667,4.956477244,230,245,2.615,0.416654293,2.209,3.118,674.3333333,55.52897142,615,Boil
374,0,28.50333333,0.028751812,72.22333333,0.353986817,240,6.292853089,230,248,2.482333333,0.523858251,1.834,3.118,651.1666667,49.29672065,605,Boil
375,0,28.51333333,0.029439203,72.25666667,0.353986817,241.5,7.286974681,230,249,2.268333333,0.471937566,1.834,3.118,626.8333333,28.19515325,594,Boil
376,0,28.59166667,0.019407902,70.42,0.122474487,245,9.186947262,236,259,0.879166667,0.051936179,0.822,0.932,424.3333333,13.42634227,408,No Activity
377,0,28.59333333,0.019663842,70.42,0.122474487,247.3333333,8.164965809,237,259,0.8615,0.050417259,0.821,0.932,419.3333333,13.79371838,406,No Activity
378,0,28.59833333,0.01602082,70.38666667,0.160208198,249.8333333,6.49358658,239,259,0.844333333,0.037489554,0.821,0.918,413,12.74362586,399,No Activity
379,0,28.60333333,0.008164966,70.32,0.083666003,253.3333333,4.966554809,248,260,0.831,0.010714476,0.821,0.849,406.6666667,8.286535263,397,No Activity
380,0,28.60166667,0.009831921,70.32,0.083666003,253.5,4.888762625,248,260,0.831,0.010714476,0.821,0.849,402.6666667,6.055300708,396,No Activity
381,0,28.60166667,0.009831921,70.28666667,0.098319208,255.1666667,4.308905507,250,260,0.836666667,0.015908069,0.821,0.861,400.1666667,5.492419017,395,No Activity
382,0,28.59833333,0.004082483,70.25333333,0.098319208,254,4,250,260,0.844833333,0.019125027,0.821,0.871,397.8333333,4.355073669,394,No Activity
383,0,28.60166667,0.009831921,70.18666667,0.132916014,255.5,3.885871846,252,260,0.852333333,0.016560998,0.829,0.871,394.8333333,3.763863263,388,Boil(Pressure Cooker)
384,0,28.60666667,0.015055453,70.13666667,0.186189867,256.8333333,3.816630276,252,260,0.857,0.011983322,0.838,0.871,391.6666667,6.531972647,380,Boil(Pressure Cooker)
385,0,28.61166667,0.017224014,70.03833333,0.247420021,256.1666667,3.488074923,252,260,0.859166667,0.008542053,0.849,0.871,388.5,7.893034904,378,Boil(Pressure Cooker)
386,0,28.61833333,0.014719601,69.92333333,0.221419662,256.1666667,3.488074923,252,260,0.859666667,0.007890923,0.851,0.871,385.3333333,8.091147426,377,Boil(Pressure Cooker)
387,0,28.62333333,0.012110601,69.84166667,0.201734148,256,3.405877273,252,260,0.858166667,0.008424172,0.851,0.871,386.6666667,10.34730239,377,Boil(Pressure Cooker)
388,0,28.62833333,0.004082483,69.76,0.127906216,257,2.828427125,252,260,0.855,0.005796551,0.851,0.866,406.5,53.06882324,377,Boil(Pressure Cooker)
389,0,28.64,0.024494897,69.80333333,0.222411031,256,3.033150178,252,260,1.342666667,1.199925275,0.851,3.792,434.6666667,79.5353171,377,Boil(Pressure Cooker)
390,0,28.65,0.030983867,69.86333333,0.284018779,255.8333333,2.786873995,252,259,1.831833333,1.518338621,0.851,3.792,489.3333333,130.7067966,377,Boil(Pressure Cooker)
391,0,28.67166667,0.05231316,69.955,0.301247407,255.5,2.880972058,252,259,2.585,1.983924898,0.852,5.37,540.3333333,138.0690648,377,Boil(Pressure Cooker)
392,0,28.69833333,0.065853372,70.08166667,0.321584618,257.6666667,4.273952113,253,265,3.345,2.059263461,0.852,5.412,597.5,127.5221549,403,Boil(Pressure Cooker)
393,0,28.73,0.07183314,70.19,0.263438797,258.3333333,4.457203907,253,265,4.238166667,1.919127762,0.852,6.211,650.3333333,91.36447158,513,Boil(Pressure Cooker)
394,0,28.76166667,0.059805239,70.29833333,0.084950966,259,4.69041576,253,265,5.131333333,1.10042931,3.792,6.211,684.8333333,64.16982676,557,Boil(Pressure Cooker)
395,0,28.78333333,0.051639778,70.315,0.078421936,258.8333333,4.956477244,252,265,5.5345,0.943539029,3.792,6.211,745.3333333,86.70563227,684,Boil(Pressure Cooker)
396,0,28.805,0.025099801,70.33166667,0.066458007,256.8333333,6.911343333,247,265,5.937666667,0.423654419,5.37,6.211,767.8333333,92.40869367,684,Boil(Pressure Cooker)
397,0,28.815,0.012247449,70.34833333,0.044907312,256,7.589466384,247,265,6.077833333,0.326190384,5.412,6.211,793.1666667,85.39886806,720,Boil(Pressure Cooker)
398,0,28.845,0.061237244,70.42333333,0.228619043,253.1666667,6.67582704,247,262,6.361666667,0.369056455,6.211,7.115,836.1666667,104.09691,720,Boil(Pressure Cooker)
399,0,29.12666667,0.005163978,68.90166667,0.341843044,217.3333333,2.943920289,214,222,1.358666667,0.081254333,1.29,1.462,404.3333333,21.10608127,386,No Activity
400,0,29.11666667,0.023380904,68.80333333,0.280190411,216.3333333,1.861898673,214,219,1.323666667,0.072610376,1.252,1.462,397.1666667,17.17459364,386,No Activity
401,0,29.10666667,0.028751812,68.80333333,0.280190411,215.6666667,1.861898673,214,219,1.291666667,0.028147232,1.252,1.332,389.5,5.00999002,385,No Activity
